"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/18","Artist:","Utagawa Toyokuni","Title, Date:","Three Young Women Standing Near a Dwelling","Medium:","Color woodblock print on paper","Dimensions:","Overall: 12 1/2 x 8 1/2 in. (31.75 x 21.59 cm)","Type:","Examination","Exam Date:",2/1/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
aigami totally faded; purple near totally
discolor mod
soil sl
wormlosses at T: one uncompensated, other inptg no longer matches
edge mted to western board

Recommended Treatment:
remove mt
remove patches
insert and inpt losses

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/19","Artist:","Utagawa Tokoyuni","Title, Date:","A Young Man Lighing a Young Woman's Pipe","Medium:","Color woodblock print on paper","Dimensions:","Overall: 15 1/4 x 10 1/8 in. (38.735 x 25.7175 cm)","Type:","Examination","Exam Date:",2/1/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
sl-fading of aigami and purple 
discolor mod
num stains in sky
soil mod, to severe at edges
num sm losses (patched) and old creases
strange retouching
edge mted to western board

Recommended Treatment:
clean
remove mount
if practical, replace repairs

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/20","Artist:","Katsushika Hokusai","Title, Date:","Poet Seated on a Cliff: Poem by Onakatomi no Yoshinobu Aso, ca. 1835-1836","Medium:","Color woodblock print on paper","Dimensions:","Overall: 9 7/8 x 14 in. (25.0825 x 35.56 cm)","Type:","Examination","Exam Date:",2/1/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors excellent
discolor and soil sl-mod
edges discolored grey and smeared adhesive LL
edge mted to western board

Recommended Treatment:
remove mt
reduce adhesive

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/20","Artist:","Katsushika Hokusai","Title, Date:","Poet Seated on a Cliff: Poem by Onakatomi no Yoshinobu Aso, ca. 1835-1836","Medium:","Color woodblock print on paper","Dimensions:","Overall: 9 7/8 x 14 in. (25.0825 x 35.56 cm)","Type:","Examination","Exam Date:",2/14/2018,"Overall Condition:","Excellent","Remarks:","Lined with Japanese paper; pendant hinged to 4-ply rag board handling mat; Mylar interleaving","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/21","Artist:","Katsushika Hokusai","Title, Date:","Divers for Awabi Shells at Ise: Poem by Sangi Takamura (Ono no Takamura), ca. 1835-1836","Medium:","Color woodblock print on paper","Dimensions:","Overall: 9 3/4 x 14 3/16 in. (24.765 x 36.0362 cm)","Type:","Examination","Exam Date:",2/1/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
red lead oxidized
colors - excellent
sl discolor and soil
worm holes LL

Recommended Treatment:
insert holes

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/21","Artist:","Katsushika Hokusai","Title, Date:","Divers for Awabi Shells at Ise: Poem by Sangi Takamura (Ono no Takamura), ca. 1835-1836","Medium:","Color woodblock print on paper","Dimensions:","Overall: 9 3/4 x 14 3/16 in. (24.765 x 36.0362 cm)","Type:","Examination","Exam Date:",2/14/2018,"Overall Condition:","Excellent","Remarks:","Lined with Japanese paper; pendant hinged to 4-ply rag board handling mat; Mylar interleaving","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/22","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji from the Waterfall at Onden, ca. 1831","Medium:","Color woodblock print on paper","Dimensions:","Overall: 9 5/8 x 14 13/16 in. (24.4475 x 37.6238 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors excellent
discolor and soil excellent
phys cond excellent -
few small disturbances in UR may be inserted holes
edge mted to western paper

Recommended Treatment:
remove mount

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/22","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji from the Waterfall at Onden, ca. 1831","Medium:","Color woodblock print on paper","Dimensions:","Overall: 9 5/8 x 14 13/16 in. (24.4475 x 37.6238 cm)","Type:","Examination","Exam Date:",2/14/2018,"Overall Condition:","Excellent","Remarks:","Lined with Japanese paper; pendant hinged to 4-ply rag board handling mat; Mylar interleaving","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/23","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji from Surugadai, Edo, ca. 1831","Medium:","Color woodblock print on paper","Dimensions:","Overall: 10 1/8 x 15 in. (25.7175 x 38.1 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors excellent
discolor sl-mod
soil mod-severe
edges abraded with LL tone in
adhesive residues  four full edges, reverse

Recommended Treatment:
clean
remove adhesives
wash
consolidate abrasion

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/23","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji from Surugadai, Edo, ca. 1831","Medium:","Color woodblock print on paper","Dimensions:","Overall: 10 1/8 x 15 in. (25.7175 x 38.1 cm)","Type:","Examination","Exam Date:",2/14/2018,"Overall Condition:","Excellent","Remarks:","Lined with Japanese paper; pendant hinged to 4-ply rag board handling mat; Mylar interleaving","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/24","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji through Mannenbashi, Fukagawa, ca. 1831","Medium:","Color woodblock print on paper","Dimensions:","14 3/4 x 10 inches (37.47 x 25.4 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors excellent
discolor mod
soil mod
scattered brown stains
numerous old creases, abraded, thru sky

Recommended Treatment:
wash
consolidate sky

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/24","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji through Mannenbashi, Fukagawa, ca. 1831","Medium:","Color woodblock print on paper","Dimensions:","14 3/4 x 10 inches (37.47 x 25.4 cm)","Type:","Examination","Exam Date:",2/14/2018,"Overall Condition:","Excellent","Remarks:","Lined with Japanese paper; pendant hinged to 4-ply rag board handling mat; Mylar interleaving","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/25","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji from a Woodman's Camp Totomi Province, ca. 1831","Medium:","Color woodblock print","Dimensions:","Overall: 10 1/8 x 15 in. (25.7175 x 38.1 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors fine
discolor and soil mod
edges abraded - sm loss UR, lge loss LR
LR badly inserteds ugly

Recommended Treatment:
clean
wash, remove insert
insert losses

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/25","Artist:","Katsushika Hokusai","Title, Date:","View of Fuji from a Woodman's Camp Totomi Province, ca. 1831","Medium:","Color woodblock print","Dimensions:","Overall: 10 1/8 x 15 in. (25.7175 x 38.1 cm)","Type:","Examination","Exam Date:",2/14/2018,"Overall Condition:","Excellent","Remarks:","Lined with Japanese paper; pendant hinged to 4-ply rag board handling mat; Mylar interleaving","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/26","Artist:","Ando Hiroshige","Title, Date:","Yodo gawa (Yodo River), ca. 1834","Medium:","Color woodblock print on paper","Dimensions:","Overall: 8 3/4 x 13 7/8 in. (22.225 x 35.2425 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors excellent
mod discolor and soil - accretions, smudges
C vert fold very yellow - mended
several lge wormholes, well compensated
edge mted to western paper

Recommended Treatment:
clean
remove mt
wash on suct table
leavingt inserts

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/27","Artist:","Ando Hiroshige","Title, Date:","Evening Snow on Mount Hira (Hira no Bosetsu), ca. 1834","Medium:","Color woodblock print on paper, oban yoko-e","Dimensions:","Overall: 9 x 13 7/8 in. (22.86 x 35.2425 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
color fine
sl0mod discolora andsoil, worse on edges and C vert fold
lge worm holes UL and UR
well compensated

Recommended Treatment:
clean

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/39","Artist:","Yashima Gakutei","Title, Date:","Two Humanists","Medium:","Surimono, color woodblock print","Dimensions:","Overall: 8 1/4 x 7 3/8 in. (20.955 x 18.7325 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors excellent
discolor and soil sl-mod
lge wormhole UL, badly patched
wet abrasion and pt loss in proper R sleeve standing figure

Recommended Treatment:
replace patch with insert

Care and Maintenance:
LIMIT EXPOSURE TO OLIGHT
DO NOT LOAN

Curatorial Priority","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-72/40","Artist:","Totoya Hokkei","Title, Date:","Teahouse Beside the Moat of Edo Castle","Medium:","Surimono, color woodblock print","Dimensions:","Overall: 8 1/16 x 7 1/16 in. (20.4788 x 17.9388 cm)","Type:","Examination","Exam Date:",2/2/1990,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:


Mat/Mount:


Object:
colors good
dark verdigris beginning to corrode paper
discolor and soil sl
tear on B, creating ""flap""
old adhesive residues on edges, reverse

Recommended Treatment:
remove adhesive
mend

Care and Maintenance:


Curatorial Priority","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/1","Artist:","Albrecht Dürer","Title, Date:","Saint Sebastian at the Column, 1498-1499","Medium:","Line engraving","Dimensions:","Plate: 4 1/4 x 2 15/16 in. (10.795 x 7.4612 cm)","Type:","Examination","Exam Date:",10/15/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:  na

mat/mount:
2 ply rag
good glassine

object:
sl discoloration
sl soil
sl draws at L hinges

recommended treatment:
flatten

care and maintenance:
na

curatorial priority: na","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/2","Artist:","Heinrich Aldegrever","Title, Date:","Titus Manlius Having His Son Beheaded, 1553","Medium:","Line engraving","Dimensions:","Plate: 4 1/2 x 2 7/8 in. (11.43 x 7.3025 cm)","Type:","Examination","Exam Date:",10/14/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

frame:  na

mat/mount:
2 ply rag
old tissue

object:
sl-mod discoloration
B skinned, reverse
mod distortion

recommended treatment:
clean
wash
flatten

care and maintenance3: na

cuaratorial priority:  na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/2","Artist:","Heinrich Aldegrever","Title, Date:","Titus Manlius Having His Son Beheaded, 1553","Medium:","Line engraving","Dimensions:","Plate: 4 1/2 x 2 7/8 in. (11.43 x 7.3025 cm)","Type:","Examination","Exam Date:",5/19/2019,"Overall Condition:","Minor repair in-house","Remarks:",,"Examiner:","Priority:","(Not assigned)","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/5","Artist:","Hans Sebald Beham","Title, Date:","Ornament Scroll, ca. 1543-1544","Medium:","Line engraving","Dimensions:","Plate: 1 1/2 x 3 7/8 in. (3.81 x 9.8425 cm)","Type:","Examination","Exam Date:",10/14/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
4 ply rag
good glassine

Object:
sl-mod discoloration
sl cockling

Recommended Treatment:
none

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","(Not assigned)","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/6","Artist:","Jacob Binck","Title, Date:","Death and the Soldier, n.d.","Medium:","Engraving and etching","Dimensions:","Plate: 3 5/16 x 2 9/16 in. (8.4138 x 6.5088 cm)","Type:","Examination","Exam Date:",10/14/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
2 ply rag
good tissue

Object:
sl-mod discoloration
num stains, including entire T edge
Top edge is recreated!
sl soil
tears in L

Recommended Treatment:
clean
wash
mend
inpaint

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/6","Artist:","Jacob Binck","Title, Date:","Death and the Soldier, n.d.","Medium:","Engraving and etching","Dimensions:","Plate: 3 5/16 x 2 9/16 in. (8.4138 x 6.5088 cm)","Type:","Examination","Exam Date:",7/7/1992,"Overall Condition:","Current Condition","Remarks:",,"Examiner:","Priority:","(Not assigned)","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/7","Artist:","Georg Pencz","Title, Date:","Medea Handing the Penates to Jason, ca. 1539","Medium:","Line engraving","Dimensions:","Plate: 4 9/16 x 2 15/16 in. (11.5888 x 7.4612 cm)","Type:","Examination","Exam Date:",10/14/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
2 ply rag
gree glassine

Object:
sl-mod discoloration
mod soiling
abrasion
ul torn

Recommended Treatment:
clean
wash
mend

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/8","Artist:","Lucas van Leyden","Title, Date:","Christ as a Gardener appearing to Mary Magdalene, 1519","Medium:","Engraving","Dimensions:","Overall: 5 3/8 x 6 9/16 in. (13.6398 x 16.6624 cm)","Type:","Examination","Exam Date:",9/14/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
ancient 2 ply rag
good glassine

Object:
sl-mod gen discoloration
severe stains on reverse not visible on front
sl gen soiling
sl cockling

Recommended Treatment:
clean
wash
flatten

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/8","Artist:","Lucas van Leyden","Title, Date:","Christ as a Gardener appearing to Mary Magdalene, 1519","Medium:","Engraving","Dimensions:","Overall: 5 3/8 x 6 9/16 in. (13.6398 x 16.6624 cm)","Type:","Examination","Exam Date:",3/22/2018,"Overall Condition:","Good","Remarks:",,"Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/9","Artist:","Lucas van Leyden","Title, Date:","Young Man at the Head of a Group of Armed Men, 1510","Medium:","Line engraving","Dimensions:","Overall: 4 5/16 x 3 1/8 in. (10.9474 x 7.9502 cm)","Type:","Examination","Exam Date:",9/14/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
ancient 2 ply rag
good glassine

Object:
sl-mod gen discoloration
mod brown staining
sl soiling

Recommended Treatment:
clean
wash

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/9","Artist:","Lucas van Leyden","Title, Date:","Young Man at the Head of a Group of Armed Men, 1510","Medium:","Line engraving","Dimensions:","Overall: 4 5/16 x 3 1/8 in. (10.9474 x 7.9502 cm)","Type:","Examination","Exam Date:",7/2/1992,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
na

Object:
even tone to paper, close to original tone.
paste residues on verso.
slight break in paper, just beyond the plate mark.

Recommended Treatment:
no treatment
lightly surface cleaned 07-02-1992
(margins, recto)

Care and Maintenance:


Curatorial Priority:","Examiner:","Priority:","(Not assigned)","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/10","Artist:","Dirk Vellert","Title, Date:","The Temptation of Christ, 1523","Medium:","Etching, II//II","Dimensions:","Image: 4 1/4 x 2 15/16 inches (10.8 x 7.44 cm)
Mat: 19 x 14 inches (48.26 x 35.56 cm)","Type:","Examination","Exam Date:",9/14/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
ancient 2 ply rag
acidic glassine

Object:
sl-mod discoloration
num brown stains
sl-mod soiling
mod cockling

Recommended Treatment:
clean
wash
flatten

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/10","Artist:","Dirk Vellert","Title, Date:","The Temptation of Christ, 1523","Medium:","Etching, II//II","Dimensions:","Image: 4 1/4 x 2 15/16 inches (10.8 x 7.44 cm)
Mat: 19 x 14 inches (48.26 x 35.56 cm)","Type:","Examination","Exam Date:",8/9/1991,"Overall Condition:","Current Condition","Remarks:",,"Examiner:","Priority:","(Not assigned)","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/10","Artist:","Dirk Vellert","Title, Date:","The Temptation of Christ, 1523","Medium:","Etching, II//II","Dimensions:","Image: 4 1/4 x 2 15/16 inches (10.8 x 7.44 cm)
Mat: 19 x 14 inches (48.26 x 35.56 cm)","Type:","Examination","Exam Date:",3/22/2018,"Overall Condition:","Good","Remarks:","Overall: minor stains; visible in top left corner 1/4"" area","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/12","Artist:","Philippe de Champaigne, Jean Morin","Title, Date:","François Potier, Marquis de Gesvres, n.d.","Medium:","Line engraving","Dimensions:","Image: 11 13/16 x 9 9/16 in. (30.0038 x 24.2888 cm)","Type:","Examination","Exam Date:",10/27/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
2 ply rag
good glassine

Object:
sl-mod gen discoloration
sl-mod soil, accretions

Recommended Treatment:
clean
wash

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/13","Artist:","Robert Nanteuil","Title, Date:","Charles-Maurice Le Tellier, 1663","Medium:","Line engraving","Dimensions:","Image: 13 x 10 3/16 in. (33.02 x 25.8762 cm)","Type:","Examination","Exam Date:",10/27/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
2 ply rag
good glassine

Object:
sl-mod discoloration
scattered sm stains
mod soil, numerous accretions

Recommended Treatment:
clean
wash

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/14","Artist:","Antoine Masson","Title, Date:","Olivier le Févre d'Ormesson, 1665","Medium:","Line engraving","Dimensions:","Image: 14 5/8 x 10 1/2 in. (37.1475 x 26.67 cm)","Type:","Examination","Exam Date:",10/27/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:  na

Mat/Mount:
4 ply rag

Object:
sl gen discoloration, worse at edges
sl-mod soil; num accretions
T buckled by hinges

Recommended Treatment:
clean
re-set hinges

Care and maintenance:  na

curatorial priority: na","Examiner:","Priority:","5-No treatment needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/14","Artist:","Antoine Masson","Title, Date:","Olivier le Févre d'Ormesson, 1665","Medium:","Line engraving","Dimensions:","Image: 14 5/8 x 10 1/2 in. (37.1475 x 26.67 cm)","Type:","Examination","Exam Date:",11/16/2017,"Overall Condition:","Excellent","Remarks:","v-hinged at top; replace a window mat to over mat before the next display

Overall: light soil; more pronounced on verso
Top left edge, top right edge: bulges; hinges are positioned too tightly; correct when possible","Examiner:","Priority:","3-Treatment as necessary","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/15","Artist:","Pierre-Imbert Drevet, Hyacinthe Rigaud","Title, Date:","Guillaume, Cardinal Dubois, 1724","Medium:","Line engraving","Dimensions:","Image: 18 15/16 x 14 3/16 in. (48.1013 x 36.0362 cm)","Type:","Examination","Exam Date:",10/27/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame: na

Mat/Mount:
2 ply rag
acetate

Object:
sl-mod gen discoloration
mod light burn
sl-mod soil, accretions

Recommended treatment:
clean
wash

care and maintenance:  na

curatorial priority:  na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/15","Artist:","Pierre-Imbert Drevet, Hyacinthe Rigaud","Title, Date:","Guillaume, Cardinal Dubois, 1724","Medium:","Line engraving","Dimensions:","Image: 18 15/16 x 14 3/16 in. (48.1013 x 36.0362 cm)","Type:","Examination","Exam Date:",11/16/2017,"Overall Condition:","Good","Remarks:","Priority 3 for future treatment

Overall: soiled ;yellowing inside window mat opening
Center, bottom right quadrant: 1"" reverse foxing","Examiner:","Priority:","2-Treatment recommended","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/16","Artist:","Claude-Ferdinand Gaillard","Title, Date:","Le Père Hubin, n.d.","Medium:","Line engraving","Dimensions:","Image: 7 7/16 x 5 13/16 in. (18.8913 x 14.7638 cm)","Type:","Examination","Exam Date:",10/28/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
4 ply rag
good glassine

Object:
sl gen discoloration
severe foxing, mostly in margins
mod-heavy soiling
random adhesive spots, R

Recommended Treatment:
clean
wash
(bleach)

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/17 A","Artist:",,"Title, Date:","Death of Caesar, 1495","Medium:","Woodcut","Dimensions:","Sheet: 7 x 9 7/8 in. (17.78 x 25.0825 cm)
Image: 2 1/4 x 2 7/8 in. (5.715 x 7.3025 cm)","Type:","Examination","Exam Date:",9/16/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
slick 2 ply
good glassine

Object:
sl-mod gen discoloration
severe, fine, foxing
miscellaneous sm stains
handling stains, LR
mod cockling

Recommended Treatment:
wash
flatten

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/17 B","Artist:",,"Title, Date:","Triumphal Procession, 1495","Medium:","Woodcut","Dimensions:","Sheet: 9 3/4 x 6 1/2 in. (24.765 x 16.51 cm)
Image: 2 1/4 x 2 7/8 in. (5.715 x 7.3025 cm)","Type:","Examination","Exam Date:",9/16/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
2 ply, slick
good glassine

Object:
sl gen discoloration
severe stains UL and LL
tear, hole, badly mended in UL
mod cockling
mod soiling

Recommended Treatment:
wash
re-mend
flatten

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","2-Treatment recommended","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/18","Artist:","Albrecht Dürer","Title, Date:","Glorification of the Virgin, ca. 1502","Medium:","Woodcut","Dimensions:","Image: 12 5/16 x 8 1/4 in. (31.2738 x 20.955 cm)","Type:","Examination","Exam Date:",10/15/1987,"Overall Condition:","(not entered)","Remarks:","Condition:

Frame:
na

Mat/Mount:
old 2 ply rag
good glassine

Object:
mod gen discoloration
mod foxing, dark
old mend, inserts
sl-mod soiling

Recommended Treatment:
clean
wash
(bleach)
insert and mend

Care and Maintenance:
na

Curatorial Priority:
na","Examiner:","Priority:","4-Periodic monitoring needed","Light Exposure:","Overall Analysis:",
"Incoming Examination for Acquisition",,"8-1991","Incoming Examination for Acquisition","Accession Number:","32-74/18","Artist:","Albrecht Dürer","Title, Date:","Glorification of the Virgin, ca. 1502","Medium:","Woodcut","Dimensions:","Image: 12 5/16 x 8 1/4 in. (31.2738 x 20.955 cm)","Type:","Examination","Exam Date:",7/13/1992,"Overall Condition:","Current Condition","Remarks:",,"Examiner:","Priority:","(Not assigned)","Light Exposure:","Overall Analysis:",
